,userid,cpc,organic,affiliate,social,signup_date,campaign
2666,fbb3179c-bff2-489d-9c83-f576d2809177,0,0,1,0,2017-03-24,0
2667,2ec89660-04cc-4794-9d19-aefc95e1caaf,0,0,1,1,2017-03-30,0
2668,6f155492-f1c3-45fb-9864-27e9a63464c8,0,0,1,1,2017-02-18,0
2669,03cad692-367a-4cae-9911-6254920f5dc0,0,0,1,0,2017-02-13,0
2670,9c035088-36c5-4ca0-b6a1-67dc55402571,0,0,1,1,2017-03-20,0
2671,cd52a335-6748-4e46-91af-4feeaef30abc,0,0,1,1,2017-02-27,0
2672,1782916f-5f24-4001-805b-091517ff3069,0,0,1,1,2017-02-01,0
2673,65fcca48-f6ea-4bdd-86b9-cd0429fb2dc2,0,0,1,1,2017-03-30,0
2674,0693b245-97d6-4a5a-bef9-a064b2dcc6a3,0,0,1,0,2017-01-12,0
2675,177c0121-72da-436c-8dea-c53f4a22dccf,0,0,1,0,2017-03-09,0
2676,dfd05ce5-ebd9-4766-99f7-5f17b805437e,1,0,0,0,2017-02-01,0
2677,e38ced1f-4bf5-4585-9501-f6a93a8cb3bd,1,0,0,1,2017-03-30,0
2678,a3f04ce2-38f5-4275-9016-ff857e5e618c,0,0,1,1,2017-01-01,1
2679,fea5f67e-62cf-4d33-88c2-ccbcdc80a19b,0,0,1,1,2017-01-02,0
2680,740ed2f2-154d-4cc9-b59f-25ca6dce4f29,0,0,1,0,2017-01-19,0
2681,f0527486-51fe-4e88-9e72-f46464935394,1,0,1,0,2017-02-01,0
2682,329f943a-ea19-4afb-a41d-966f0f86db9b,1,0,1,1,2017-01-24,1
2683,f67954a3-8a0e-46ed-ba95-991f47d10310,0,0,1,1,2017-03-17,0
2684,5bcbc4c3-4426-49d4-b56f-240d6d5be24a,0,0,1,1,2017-01-01,1
2685,f790114b-2985-40f6-9ee5-989ac26a69ba,0,0,1,1,2017-02-21,0
2686,eeb9eeab-e271-421e-8e15-56c14ac6d14d,0,0,1,1,2017-02-01,0
2687,10e19112-16e1-4058-af34-3d1b7c30914e,0,1,1,0,2017-02-10,0
2688,62f0ffb7-5cc4-4c6e-9b5e-cb9ff7afc967,0,0,1,1,2017-03-20,0
2689,f8f7caab-9f23-4af4-aad5-e6288fa38b82,0,0,1,1,2017-03-02,0
2690,1cc4001c-cc0e-48ee-8ebc-78945c254d1b,1,0,1,1,2017-03-24,0
2691,86b9d457-caaf-46ca-b773-e272ec47e65c,1,0,0,1,2017-02-03,0
2692,58fb1195-47d4-4c05-8ac4-c8e945f443b5,1,0,0,0,2017-02-12,0
2693,f323d7ea-4f7e-421a-a911-beb451a2aaf3,0,0,1,0,2017-01-29,0
2694,3dbb83fc-d054-4f18-b6c2-850a3d294a4d,1,0,0,1,2017-02-26,1
2695,3a9c5c98-c330-4b1f-b97a-e94b6186c2d3,0,0,1,1,2017-02-10,0
2696,1c5055eb-33c6-40c8-9690-fe79391137eb,0,0,1,1,2017-03-24,0
2697,c643e181-9822-49ed-9a52-acbe1695e8d4,0,0,1,0,2017-02-19,0
2698,2d3a12ca-7ed8-4fb8-a578-f271fa908675,1,0,1,0,2017-03-14,1
2699,c397fd06-cc08-4ba4-ad76-c8279b155e54,1,0,1,0,2017-03-25,0
2700,4f0b5650-f8ff-4b65-947d-67f36522e1ec,0,0,1,1,2017-01-13,0
2701,37d6c094-9631-45af-8e4d-21242d85bf60,1,0,1,0,2017-03-15,0
2702,e8cd64dd-488a-47dc-bb9c-8b977d12ea4b,1,0,0,0,2017-01-07,0
2703,1dc455b0-e790-4e21-a87a-f98c6f747cb0,1,0,0,1,2017-01-23,0
2704,d7c6da21-7f12-4acf-80ce-a7b9a776ce9c,0,0,1,0,2017-02-25,0
2705,731eaf41-668b-4971-bc0c-4656b5b289e7,0,0,1,0,2017-03-29,0
2706,a3400bd3-3881-4737-aea8-b8c0d592544b,1,0,0,1,2017-01-22,0
2707,9aec583e-66fc-4a8d-b398-00a013915918,0,0,1,1,2017-03-01,0
2708,c9e4b9e6-34e0-4a09-9d37-956b8ccbf94d,0,0,1,0,2017-02-19,0
2709,60e066c6-82cd-4e18-aa38-dff8d1b6b3d2,0,0,1,1,2017-02-06,0
2710,7b583196-5c97-455f-a0a0-1eb104f691db,1,0,0,0,2017-03-08,0
2711,7a88ced6-5e73-414c-b73e-bed9b1ae5754,0,0,1,1,2017-03-18,0
2712,a2a6334a-1ba8-4915-ba4f-b72b35b73225,1,0,0,1,2017-03-18,0
2713,92ecf2e4-a4c3-42ff-a3b9-4b093ac637ee,1,0,0,0,2017-03-09,0
2714,c280bf53-ed08-48b9-83d3-20a04f56ec0f,0,0,1,1,2017-01-12,0
2715,508d7e65-6736-4e4f-b81a-62ae0796ac50,0,0,1,1,2017-02-25,0
2716,61684383-268e-4070-a8b7-f11109594479,0,1,0,0,2017-03-23,0
2717,85101ef6-6af5-43b8-abb0-08734d609f83,0,0,1,0,2017-02-02,0
2718,9771596b-0f14-460a-8ddb-1a9d9a4fc481,0,0,1,0,2017-02-22,0
2719,662b10f2-718c-41db-8c0c-c7bb9db4fe54,0,0,1,0,2017-01-12,0
2720,42f2ebed-2cae-4cf5-8067-a17152098dd8,0,1,1,0,2017-02-12,0
2721,8fe721ec-acbc-49a6-83b7-ca07f17a2203,0,0,1,1,2017-01-20,0
2722,fe813fb0-8678-4847-9faf-3dc1f830f4c0,1,0,0,1,2017-01-27,0
2723,f9007f6e-1975-4e01-b35a-6cc0f751fc3b,1,0,1,1,2017-01-12,0
2724,78295148-442b-4fb5-95cd-25a68a1ed9db,0,0,1,1,2017-01-19,0
2725,e843bf4d-294b-4294-b039-1cb22be3dd5c,0,0,1,0,2017-01-10,0
2726,fae9ae77-2b2e-4264-bd51-e6927d7b7768,0,0,1,1,2017-03-28,0
2727,630f1f0e-8600-463b-bdee-607eef627175,1,0,1,0,2017-01-11,0
2728,c5da8e96-1ecf-4502-82fd-78c01d9f1a02,1,0,1,0,2017-03-18,0
2729,d22c72a8-f1ba-48b8-a1ed-a5340b98eb00,0,0,1,0,2017-02-02,0
2730,17d6ecbe-4463-4a94-8469-6f738cb509c5,0,0,1,1,2017-02-24,0
2731,18472fce-094a-498a-8fef-f73fd2c8739a,1,1,0,1,2017-03-12,0
2732,99159dbb-24ee-4d22-a936-82c0bcdcbe41,1,0,0,1,2017-02-25,0
2733,56760717-efd8-4869-b8fb-e1300edf147d,0,0,1,1,2017-01-10,0
2734,8de773b8-49d5-41a7-b935-e43271f611ab,1,0,1,0,2017-02-21,0
2735,4b65fabc-07a9-4cdf-841b-982975f9a2e3,0,0,1,1,2017-03-14,1
2736,339cb570-8bc3-46ea-bb3f-d916b7fdbe8e,0,0,1,0,2017-02-24,0
2737,7fcec196-34e1-4d64-ac60-d8f95aaa9f2c,1,0,1,0,2017-03-27,0
2738,6a62683a-cf34-4152-b888-b03db5a87508,1,0,1,0,2017-02-18,0
2739,76038f6d-8d78-49a8-a8db-e9eacefe20e3,1,0,1,1,2017-01-31,0
2740,790414f9-aaac-4a1c-b6e4-b090eb30067f,0,0,1,1,2017-03-27,0
2741,29267899-60a4-49d4-9726-58b54eadf3e4,1,0,0,0,2017-01-18,0
2742,d99be1dc-e38c-4aac-a5c8-56805d2cb1fc,1,0,1,1,2017-02-17,0
2743,0ea44191-f543-4342-ac2f-2454d387e839,0,0,1,0,2017-02-14,0
2744,11e2f93d-7044-4611-b42a-0f1c77c82efa,1,0,0,1,2017-03-27,0
2745,4e30add3-5ce8-4c86-8d0f-c79fa171475a,0,0,1,0,2017-03-03,0
2746,0f133053-00ae-477b-a1ae-c6484fe0fafd,1,0,1,0,2017-01-24,1
2747,a6546ebf-de7a-4c85-9996-fbd8680c22ac,0,0,1,0,2017-01-04,0
2748,e9df10e9-7358-4ade-a4f6-52b983bb3937,0,0,1,0,2017-01-05,0
2749,f31d016c-c081-4728-ac77-1d1fad0b7e0a,0,0,1,1,2017-01-28,0
2750,007bd2cb-19b0-4da9-8755-b0d4eddf16d4,0,0,1,0,2017-01-28,0
2751,bfc1ab34-97b0-4c88-b9b7-6896518dad5e,1,0,0,0,2017-02-15,0
2752,b1c2ff1f-845e-44ec-b1ed-34cd0d60c48e,0,0,1,1,2017-02-24,0
2753,6adac402-70df-4fcc-a8c5-53342e68b1ca,0,0,1,1,2017-03-26,1
2754,bb50c33c-ee22-4386-a1a8-001af63539d5,1,0,0,1,2017-01-22,0
2755,35c88a00-a6dd-43b3-b296-bc7e5e2fb69e,0,0,1,1,2017-01-20,0
2756,05c53131-8a20-4cfa-b871-f9dfbf153839,0,0,1,1,2017-03-01,0
2757,04a76c69-b26d-4d41-8b77-7bdf81704e2d,0,0,1,1,2017-02-23,0
2758,cdec0ad9-7112-440c-9ed2-5dcc25836b75,0,0,1,0,2017-03-23,0
2759,a33e832b-f1eb-4854-8c61-bf736813ec7f,0,0,1,1,2017-03-24,0
2760,4ee1dbc8-a2ca-473c-b115-94b2847bfc61,1,0,0,0,2017-03-15,0
2761,353bf54c-6983-4f5c-bd7c-86b596c8b470,0,0,1,1,2017-03-19,0
2762,b003bf52-8456-4c54-9c39-0f2af8a4970f,0,0,1,0,2017-03-17,0
2763,91a27e1c-3337-41b6-baf8-b89cbab8fe77,1,0,0,1,2017-02-27,0
2764,cb00c728-9cec-4c5c-bb4c-e43e24a5010f,1,0,1,1,2017-02-25,0
2765,0553eab0-5f10-4ade-9022-85368a45995c,0,0,1,0,2017-01-09,0
2766,29b896df-bc8b-455f-a732-3c86223410a1,0,0,1,0,2017-02-09,1
2767,97326bf2-7c7d-4b8f-a30a-e05a5d8c03af,0,0,1,1,2017-02-11,0
2768,7e72af4a-ba09-4f46-9b08-a151cbec5583,0,0,1,1,2017-01-15,0
2769,38548965-2d68-448c-9240-134a207af326,0,0,1,1,2017-01-05,0
2770,67b96107-ac6d-4b78-b82a-c04bcef22518,0,0,1,1,2017-01-21,0
2771,edb79e98-6807-475b-b6fd-68adbf9e2b57,1,0,0,1,2017-02-09,1
2772,2abc8a69-b23c-48a4-9507-085b8440d0a8,0,0,1,1,2017-03-14,1
2773,7a1b7e62-82e9-4833-a84c-0826f6e92fad,1,0,1,0,2017-01-15,0
2774,34e54616-2a94-4a62-bed2-c164b5c2e951,0,0,1,0,2017-02-15,0
2775,34384ce2-64df-4bdc-87bc-9ab738cf2064,0,0,1,0,2017-01-13,0
2776,8d55c9cf-da9d-4a76-83a8-b2825d62dfd6,0,1,0,1,2017-03-09,0
2777,59dc1b8c-ee0f-449e-b1d8-079e1431cef0,0,1,1,0,2017-01-17,0
2778,64744e93-d9bd-49ec-b321-9a9597878725,0,0,1,1,2017-02-12,0
2779,345144e6-da6a-4948-b596-513ae5733a87,1,0,0,1,2017-02-07,0
2780,6db2dd3d-cabf-40ea-9498-1788d4797a27,1,1,0,0,2017-01-16,0
2781,c68c052e-60c5-4ca1-abde-9664b8d06ddd,0,0,1,1,2017-02-22,0
2782,5598a5a4-c66a-4a5d-a5b3-1aaaa862bcfb,1,0,1,1,2017-01-11,0
2783,e681747f-bb17-403f-ab0a-3fa25c1fa30c,0,0,1,0,2017-01-28,0
2784,0f8987b0-cbd1-401f-a03e-850e8eef74d3,1,0,1,1,2017-02-07,0
2785,a2949884-06be-41bc-915b-908842221232,0,1,1,1,2017-03-12,0
2786,0f679c4d-d0c8-491a-bbff-e0d6cbccfbcd,0,0,1,1,2017-03-16,0
2787,1bb1b163-1ea4-4ddb-ba6d-ae05897a0a49,0,0,1,1,2017-03-30,0
2788,e48844c5-fc9a-4672-b172-769e73e1bed7,1,0,1,1,2017-01-30,0
2789,dee2bff2-a32c-4e64-b861-c810d674c668,0,0,1,0,2017-02-28,0
2790,4e75354d-9b5f-4e8b-b1bf-56856c44333b,0,0,1,0,2017-01-15,0
2791,db94df04-6c84-4a74-b11a-7b36a354f80b,0,1,0,0,2017-02-18,0
2792,67dfe504-936f-4a93-b81f-7cc8ef3e4661,1,0,0,0,2017-02-26,1
2793,455e537f-ed2e-4e5d-93f9-d40b580a8516,0,0,1,1,2017-03-29,0
2794,9d22d534-195f-4980-bf70-ee7957b3931f,1,0,1,0,2017-01-26,0
2795,3908c944-3bf4-473e-99e0-1d884e6ca69c,0,0,1,1,2017-02-27,0
2796,4277c4cd-9e07-429b-8cf6-b1804f9eb560,0,0,1,1,2017-01-04,0
2797,79e70248-2452-4ea9-9f1b-04e2c5b53820,0,0,1,1,2017-01-29,0
2798,5d8e008a-fc8e-41fb-a8ce-7536b6989183,0,0,1,1,2017-02-01,0
2799,88949350-5bc2-4b3d-b784-55cde2428100,0,0,1,1,2017-03-28,0
2800,1b32636d-6415-4250-b2e4-c05e8bf1a24c,1,0,0,1,2017-03-02,0
2801,20b67974-bc8d-47cc-b241-f9e57bae97e3,0,0,1,1,2017-03-25,0
2802,0368c022-9c11-4c2d-b015-5bb6a16193b7,0,0,1,0,2017-01-02,0
2803,dcb49ef4-ba0c-4fb6-bfd3-681d7c8665ca,1,0,1,1,2017-03-02,0
2804,9f61289e-9b16-4770-8c82-86ecb506d99a,0,0,1,1,2017-01-05,0
2805,59f0251b-3450-4b53-a58a-9b8131cbcb1a,0,0,1,0,2017-03-10,0
2806,433de5f4-45ce-4082-8947-cb66df71bc1a,1,0,1,0,2017-01-18,0
2807,fe2c1a1a-32a1-47d5-b838-ccf9a11ac6c4,1,1,0,0,2017-03-01,0
2808,82f9ce44-06d5-4562-b3ae-f95c5aed4698,0,0,1,1,2017-03-28,0
2809,9a2c2a49-bc49-4e57-87d5-c67e38f49c50,0,0,1,1,2017-01-01,1
2810,8311b73a-1484-40df-93a7-889f50ea5f44,0,0,1,1,2017-03-12,0
2811,047b66b5-f009-48f4-90d1-a64bf5f44fd7,0,0,1,1,2017-02-01,0
2812,f118f179-e594-4094-be03-6398ff078f02,1,1,0,0,2017-03-04,0
2813,8c351f06-ce37-417f-a7d5-ccaaf5552d42,0,0,1,0,2017-02-10,0
2814,cf9be488-7ac1-4a0f-b65b-044a92b08571,1,0,1,0,2017-01-18,0
2815,8fdae252-060c-4d74-8a62-1c1e91d35935,1,0,1,0,2017-02-26,1
2816,cb5d6ddf-e0e1-416f-b803-6077fc1655cc,0,0,1,1,2017-03-27,0
2817,f07f7647-8c77-4773-8b2d-98d3551b4388,0,0,1,1,2017-03-21,0
2818,14240e6f-3105-4f7a-86dd-cbb267013138,0,0,1,1,2017-03-15,0
2819,078024bc-3fa6-4ab3-ac42-55c59a2c39fe,1,0,0,0,2017-01-17,0
2820,9f9852fc-d2db-488d-a667-c94653e68e08,1,0,0,0,2017-02-17,0
2821,f832798d-cc0e-4bfa-a0cc-0b23c65734d0,0,0,1,1,2017-02-15,0
2822,ea808cdd-6126-4e5c-933d-92306da522e2,0,0,1,1,2017-03-11,0
2823,d32f4dd8-4065-4439-a60b-80f4f26dfaad,0,0,1,1,2017-01-30,0
2824,9099f623-2013-41d2-aab2-dcd3fffbaf9b,0,0,1,1,2017-01-15,0
2825,0007a080-a326-488a-b1e5-99aa21a6b0db,0,0,1,1,2017-01-06,0
2826,f4689411-2220-40cf-9633-2ca5711ca787,0,0,1,0,2017-01-20,0
2827,fb3abb12-199e-4339-8bda-7594af9b596a,1,0,1,0,2017-01-10,0
2828,fe70b0d4-3300-45e1-ab1b-e90dbf555d68,0,0,1,0,2017-02-27,0
2829,88492b9d-d480-4c0b-8bb7-4aab3ab3f3f2,0,0,1,0,2017-01-02,0
2830,67c20801-9d53-491b-9eef-08c5bdf1d692,1,0,1,0,2017-03-30,0
2831,76252d2d-3dbd-4dfe-bf0e-2aee434708d1,0,0,1,1,2017-02-16,0
2832,beb83508-57bf-4f0f-a02c-480cdd0a7622,0,0,1,0,2017-02-16,0
2833,d702788b-d0c7-466c-938e-0b83cd56339f,1,0,1,1,2017-03-31,0
2834,cd1dfe9d-02e8-4e1d-8417-07de2690f97d,0,0,1,1,2017-01-19,0
2835,857da16b-facf-42a7-a7a8-b3b9c37e01f8,0,0,1,1,2017-02-03,0
2836,f811e4b0-f117-43a3-8455-050135abcc1c,1,0,1,0,2017-02-08,1
2837,7118afc7-6050-4e2f-af5f-b9c066391570,0,0,1,0,2017-03-04,0
2838,67ea7af4-80c8-4cd9-8609-89e19d72f188,0,0,1,1,2017-01-04,0
2839,8f3efc50-0247-4283-bcb5-39e11da5a304,1,1,0,1,2017-01-08,0
2840,4c18028c-5825-4667-aa92-676d786a4771,0,0,1,0,2017-02-25,0
2841,8ceb2932-bc3e-4111-9c59-fb0835b0f534,0,0,1,1,2017-02-13,0
2842,24c5f71d-ab82-40f0-a538-be0fb57d0458,1,0,1,1,2017-03-04,0
2843,c75b9012-5156-487a-944c-53ed317d48d9,0,0,1,1,2017-03-15,0
2844,7a78540e-cf3f-4a8f-9256-2e0a016eebe8,0,0,1,1,2017-01-10,0
2845,9e3af4f8-4344-407e-aa40-08a419a48d58,0,0,1,1,2017-02-28,0
2846,28b4dbd0-dcf8-4b7c-9087-b98f0c9d029e,1,0,1,1,2017-03-07,0
2847,5f80897d-7a45-48ab-a45a-e83ffe9527c1,1,0,0,0,2017-01-08,0
2848,0eedc2a3-5f9d-47e9-9d16-034a0c136684,0,0,1,1,2017-01-28,0
2849,7df79fe5-0da3-4ab1-a300-1df568f0930f,1,0,1,1,2017-01-22,0
2850,c132168f-bcdf-4408-ae05-4da0d8017eaa,0,0,1,1,2017-01-08,0
2851,f8e59927-8c6d-4615-bea4-cb8992ccc3cd,0,0,1,0,2017-01-11,0
2852,9f3aa7c5-9be5-4c06-8f27-fc25bbada75a,0,1,1,1,2017-02-09,1
2853,05dbd121-6a98-47fa-be4a-bc1cc1624ffa,1,0,0,1,2017-03-06,0
2854,589f8438-5314-45b1-aae8-3d0d91dff811,0,1,0,0,2017-03-31,0
2855,1b1f1f81-c744-46b2-b194-47969209b932,0,0,1,0,2017-01-05,0
2856,56c7a991-6cf6-44df-9889-b25b967d4887,0,0,1,1,2017-01-19,0
2857,bfe6c876-e478-45fd-a89c-9c10545a8eae,1,0,0,1,2017-02-10,0
2858,12b7ca25-1179-4e00-bac1-c7a0ccc58cd3,0,1,1,1,2017-03-14,1
2859,739e32d3-9219-409e-90f2-b507cae4f575,1,0,0,1,2017-02-20,0
2860,fe465309-dcd8-41f2-b67f-71aad306468b,0,0,1,1,2017-02-24,0
2861,8b528923-8419-418f-9adb-ea1c91750afe,0,0,1,0,2017-02-19,0
2862,939eb47d-2ab8-4775-b7ac-c1cc1f074192,1,0,1,0,2017-01-16,0
2863,782f23d2-6a49-4d68-9cd2-62ee75575a9f,0,0,1,0,2017-01-31,0
2864,703131dc-dce9-4f8d-961b-b47df876f899,1,0,1,0,2017-02-18,0
2865,13f1a3a0-1f9a-411e-8f86-f0cdf7af5551,0,0,1,1,2017-01-05,0
2866,a09f0884-0f9e-422d-98d2-92ad21240262,1,0,1,1,2017-01-19,0
2867,78ed70c5-c18a-4442-900c-e82882cb2701,1,0,1,0,2017-02-17,0
2868,603aabf9-204e-4496-94af-16667589f17b,0,0,1,1,2017-01-22,0
2869,2fb4f609-0f2f-4423-b6c2-a3f8a614d2fe,0,0,1,0,2017-03-22,0
2870,fd6935c1-dc47-49a3-ad64-4625a4093d4f,0,0,1,1,2017-03-22,0
2871,9c5f234d-fe6d-4d33-ad06-c89da040b189,0,0,1,1,2017-03-19,0
2872,4e6c81bd-5e87-4f6e-af1d-17532adb5cb5,0,0,1,1,2017-02-13,0
2873,886e0e9c-ee27-49d2-a4b6-d4a45c56c27b,0,0,1,1,2017-01-05,0
2874,10fa9dd5-196b-4642-b52b-b8a0633cc4b1,0,0,1,1,2017-03-31,0
2875,5fa2f6c4-76df-47f4-8645-934533302af7,0,0,1,0,2017-03-08,0
2876,0e3a8a98-3471-4ffd-bbba-04ed0b912b7f,1,0,0,1,2017-01-13,0
2877,321ae03a-74d2-4528-bf6f-7bf966da14f3,0,0,1,1,2017-01-27,0
2878,fc8eed25-eab7-43b5-a869-e8e0faa7a5cb,0,0,1,1,2017-02-28,0
2879,6e6eee02-8db8-4060-9949-dc9f84be8ff4,1,0,1,0,2017-03-07,0
2880,ebdff384-4ad9-40c9-8992-b1179572d274,1,0,1,0,2017-02-18,0
2881,defac19b-fcb3-47dd-be71-c37b8a680782,0,0,1,1,2017-02-24,0
2882,1fa5894d-c9d9-4bf7-8c77-2cfbf8cc983f,0,0,1,0,2017-04-01,0
2883,5197f873-df91-4d46-a288-220ce0c6800d,1,0,0,0,2017-02-08,1
2884,70925656-5563-4719-bbad-add0f94572d8,0,0,1,1,2017-04-01,0
2885,024dafb0-1a6a-444f-bc08-678427459b9b,0,0,1,1,2017-01-22,0
2886,22d9ebed-c207-4c52-a9e3-575af596eb25,0,0,1,1,2017-01-07,0
2887,f1ccfe1d-fefd-4756-b08d-c0026c9fc8e1,0,0,1,1,2017-01-20,0
2888,b0f29f12-ff37-4139-82e5-e87f593b7637,0,0,1,0,2017-03-02,0
2889,9a5abb05-f4be-45f7-8df6-62d9ea037a30,0,0,1,1,2017-02-18,0
2890,55d76030-23ad-4506-a70f-c39a38727f42,1,0,0,1,2017-02-14,0
2891,9dcc73ab-0a10-4400-8cd1-6e009fc8a66e,1,0,0,1,2017-03-19,0
2892,1a0d3cab-1964-4452-83c9-8239a9de085d,0,0,1,1,2017-01-03,0
2893,467a235b-2252-4905-941a-75455df30629,1,0,0,1,2017-01-27,0
2894,7ee4a604-19bb-407a-abd2-4b81b0bf4bd0,0,0,1,1,2017-02-04,0
2895,7e2483c4-d3bd-48e8-bc1b-29b6a5084d95,0,0,1,1,2017-02-22,0
2896,cc1eaea1-402e-4ed6-b109-dce7ff2d3580,0,1,0,0,2017-03-11,0
2897,8866a28a-f1f4-4e2c-95d9-7c1954e567bb,1,0,1,0,2017-01-08,0
2898,3da24bbc-044f-4c26-82c7-6f65fa03e061,0,0,1,1,2017-02-08,1
2899,7cde4dc8-e3e3-4ae4-87a8-582771ee8377,1,0,1,0,2017-02-13,0
2900,2982c128-63ea-4857-8eb5-d87b745fea54,1,0,0,1,2017-02-08,1
2901,075e3064-b41b-4509-9f99-15670e0a2f0e,0,1,1,1,2017-03-16,0
2902,0041edbc-953c-450d-b9ee-63c6da93d00f,0,1,0,0,2017-01-27,0
2903,c480a988-c988-4229-99f2-c33f5c091de8,0,0,1,1,2017-02-06,0
2904,965ea82f-03a1-444f-bed2-d89e82e539dc,1,0,1,1,2017-03-23,0
2905,8e209b0d-16e1-4719-920c-3f4f6746c6b0,0,0,1,1,2017-03-12,0
2906,023815bd-a932-4f57-860b-70d04291b7e3,0,0,1,1,2017-03-05,1
2907,c57a1e55-d8c9-4386-8fc2-159f15a4aad0,0,0,1,1,2017-02-09,1
2908,e665b783-c015-4c55-8076-616562a3a563,0,0,1,1,2017-03-17,0
2909,4e0dfd30-73f9-489d-b5e9-ae50b29e064b,0,0,1,1,2017-01-22,0
2910,216bc5d0-62b9-4334-a534-b27d52fec809,0,0,1,1,2017-01-18,0
2911,cbf10784-1d43-442c-a384-0e749fd5aa14,0,0,1,0,2017-03-08,0
2912,bd68554b-40f8-4223-87be-719051b8ed12,1,0,1,0,2017-03-27,0
2913,dd33cfa3-e14a-4e52-aa32-4cc7573f0879,1,0,1,0,2017-02-27,0
2914,50c579b4-786c-41e5-bc5b-f338012b9237,0,0,1,0,2017-03-02,0
2915,158b6b62-ac15-476f-8223-bfd77a84d582,0,0,1,1,2017-02-09,1
2916,77697a31-b58a-482b-a903-3a67167ad8cd,0,0,1,1,2017-01-18,0
2917,2173be5a-0071-481a-988c-1a56a1671393,0,0,1,1,2017-01-10,0
2918,7b833a4e-50ac-40de-ac7b-549fc358e125,0,0,1,1,2017-01-14,0
2919,6351fd17-0134-4985-94b8-9babff959587,0,1,0,1,2017-03-28,0
2920,3f1f36f6-2634-4604-b1b3-21b51c38d3ad,0,0,1,0,2017-01-13,0
2921,78787223-fe3a-4964-b655-74446538874b,0,0,1,1,2017-03-22,0
2922,3b4d618e-9383-4361-8fac-01001390f2ff,0,1,1,1,2017-02-09,1
2923,6958c05f-3c51-4d8e-969c-103c3cd75a9f,1,0,0,0,2017-01-22,0
2924,ee34090e-ef45-4a4a-886d-00031763fc24,0,0,1,1,2017-03-04,0
2925,a39e9be0-2cc9-4ff8-bd10-d8c687b8caef,0,0,1,1,2017-03-10,0
2926,29174048-6501-472f-94d7-a60d625ce4ca,0,0,1,1,2017-03-21,0
2927,12cd174c-4535-4a29-b41b-455073e9441b,1,0,0,1,2017-01-24,1
2928,f33ecfae-6348-4124-8732-5e3f7660580d,1,0,1,0,2017-03-28,0
2929,e26bc490-7fd8-4b73-8c3b-a05cee3daf65,0,0,1,1,2017-01-21,0
2930,193cd89d-0d60-4cbc-9dc7-26ced269e521,0,0,1,1,2017-03-05,1
2931,fbfd0960-d258-486b-b859-3de042280093,0,0,1,1,2017-03-12,0
2932,8185abd9-6e5e-4be6-be6e-885b00196361,1,0,0,0,2017-02-05,0
2933,7f570916-2973-4b36-92a2-dffbcbf4a72c,0,1,1,0,2017-03-31,0
2934,9efe0a96-8721-43ab-a60b-aa772897ac31,1,0,1,0,2017-02-22,0
2935,4a148911-8800-4a05-8ad8-d8720e941f67,1,0,0,0,2017-03-15,0
2936,24e640b0-5c82-4380-9524-db6bd524dc5b,0,0,1,0,2017-02-17,0
2937,c7a2309f-7437-41b3-ba16-61ab5e74a438,0,0,1,0,2017-01-03,0
2938,ca6a31f1-6fb7-491e-96fa-35250569116d,0,0,1,1,2017-01-27,0
2939,9f12af53-7d37-4638-a913-366e025bc77e,1,0,0,1,2017-02-17,0
2940,a5f4d351-a327-4e89-9825-82c44c9f1bb2,0,0,1,1,2017-03-03,0
2941,0656ea44-13ca-4897-97d7-e7282805860b,0,0,1,1,2017-02-02,0
2942,f23e8a63-25a5-41ae-96c3-0c5604c763e9,0,0,1,1,2017-03-23,0
2943,14b194ef-34f7-4214-97b5-3bf609b1eedb,1,0,0,1,2017-01-17,0
2944,5c70ed29-7f88-4cf7-a8fc-205e02e11901,0,1,0,0,2017-02-12,0
2945,363ca9eb-84c3-462c-8f37-be3e1b5e5f04,0,0,1,1,2017-01-24,1
2946,1ac37fc7-4026-4cc3-8fb6-8c268a005abd,0,1,1,1,2017-03-05,1
2947,181556e3-2990-4da9-b4e3-de3b27c19e6e,0,0,1,1,2017-03-26,1
2948,8acb4a52-0550-463d-9102-2556e8bc8f8c,1,1,0,0,2017-02-19,0
2949,10d550f1-317b-4048-bab1-4638968c65df,0,0,1,1,2017-02-08,1
2950,76218874-1d83-4636-a728-035396cae52b,0,1,0,1,2017-01-28,0
2951,380b84c7-f3cb-4d6f-bb86-0a25f4f59e2c,0,1,1,1,2017-03-02,0
2952,c4b9cf95-90b3-4c83-a2cd-f455e32c391a,0,1,1,0,2017-03-14,1
2953,d72809ae-c5fc-49c7-b49a-9fa03799d864,1,0,1,1,2017-01-16,0
2954,82d698fc-a2cd-42a7-b0df-23947863d2aa,0,1,0,1,2017-01-25,0
2955,d98726e6-46e4-4140-84cf-5d9559a5e9dc,1,0,0,1,2017-01-19,0
2956,9e767f37-8698-411f-9b4e-f679f763eabb,0,0,1,1,2017-01-20,0
2957,4dfa2bac-dda0-4bfb-8bdd-b44de1b6479b,1,0,0,0,2017-02-12,0
2958,1af658bb-614e-46e0-afd7-25d29949be00,1,0,0,1,2017-02-20,0
2959,0191896c-6b09-4982-b014-54fe4d7849da,0,0,1,1,2017-03-17,0
2960,545b8248-98fd-43e2-91bb-4fc4dbbfd14d,1,0,0,1,2017-01-01,1
2961,4fb4b04c-3c02-4017-baac-bf47bada80ce,0,0,1,0,2017-03-29,0
2962,b7251461-f085-470e-b01b-658c0163a87e,1,0,1,0,2017-03-21,0
